;title;content;date;author;tags;url;website-domain;region
30189;Feste di Pasqua in strada a Crotone, la Questura denuncia sette persone;CROTONE – Sette persone sono state denunciate per la festa in strada di Pasqua svolta nonostante i divieti per il contenimento del coronavirus. Sono stati gli agenti della Questura, a seguito di un’attività info-investigativa, ad identificare e deferito all’autorità giudiziaria le sette persone, tra cui 2 minorenni, che come si vede in un video diffuso attraverso whatsapp  nella giornata di Pasqua, violando le norme relative al contenimento da pandemia da COVID-19, hanno preso parte ad assembramenti non autorizzati con balli e canti. Sono stati interessati anche i competenti Servizi Sanitari per l’applicazione di ulteriori misure. Sono in corso ulteriori accertamenti al fine di identificare le altre persone che hanno preso parte ai festeggiamenti.La Questura, in proposito, invita nuovamente la cittadinanza al rigoroso rispetto di quanto previsto dalle norme di contenimento del contagio, al fine di evitare l’applicazione di sanzioni amministrative e penali, e soprattutto per porre un freno all’epidemia;2020-04-16; Il Crotonese;['Calabria', 'Crotone'];https://www.ilcrotonese.it/feste-di-pasqua-in-strada-a-crotone-la-questura-denuncia-sette-persone/;www.ilcrotonese.it;['calabria']
30517;Dietro ogni divisa cè un uomo con un grande cuore. Il grazie del Comune di Isola ai Carabinieri;ISOLA CAPO RIZZUTO – “Hanno una missione: quella di stare tra la gente, garantendo sicurezza e tranquillità. Ma hanno anche un grande cuore, lo dimostrano i tanti piccoli gesti della quotidianità in aiuto e supporto dei più deboli, degli anziani e dei bambini”. Il Comune di Isola Capo Rizzuto, in una nota stampa, esprime tutta la sua stima e la sua riconoscenza per i militari della locale Tenenza dei Carabinieri che stanno mostrando il loro spirito umanitario.“Quando c’è da aiutare non si tirano mai indietro”, fa notare la nota dell’Amministrazione di Isola ricordando che in occasione della Santa Pasqua, insieme al personale dei Servizi sociali del Comune, hanno partecipato alla consegna di beni di prima necessità a famiglie del territorio di Isola di Capo Rizzuto. “Dunque, non solo controlli per la nostra salute, mettendo a serio rischio la loro vita, perché mentre una parte della tenenza è impegnata a far rispettare i Dpcm sul contenimento dei contagi da Coronavirus, un’altra continua a dare il sostegno necessario alle fasce più deboli. Non bisogna mai dimenticare – prosegue la nota – che dietro ogni divisa c’è semplicemente un uomo come tutti gli altri, un uomo che prova emozioni e paure, un uomo che ha una famiglia a casa ad aspettarlo e quando è per strada sta solo svolgendo il suo lavoro che consiste nel rispetto delle leggi nella difesa della nostra stessa persona. Dunque, bisogna sempre portare rispetto per questi uomini, oggi più che mai che stanno mostrando quanto sia importante il loro lavoro nei confronti dei più deboli”.;2020-04-16; Il Crotonese;['Carabinieri', 'Calabria', 'Isola Di Capo Rizzuto'];https://www.ilcrotonese.it/dietro-ogni-divisa-ce-un-uomo-con-un-grande-cuore-il-grazie-del-comune-di-isola-ai-carabinieri/;www.ilcrotonese.it;['calabria']
30518;Crotone, colpo esploso contro la finestra dellufficio di presidenza della Provincia;CROTONE – Un colpo, esploso probabilmente da un’arma ad aria compressa, è stato sparato contro il vetro di una finestra dell’ufficio di presidenza della Provincia di Crotone. L’accaduto è stato denunciato dal presidente facente funzione dell’ente, Giuseppe Dell’Aquila, che giovedì 16 aprile era andato al palazzo della Provincia di Crotone per una riunione con i dirigenti quando si sono accorti della rottura del vetro. La finestra, posta al secondo piano dello stabile sulla centralissima via Mario Nicoletta, è risultata danneggiato presumibilmente da un colpo sparato con un’arma ad aria compressa. Sul posto è intervenuta sia la Polizia scientifica che la Digos della Questura di Crotone.  Il colpo che ha danneggiato il vetro è stato sparato con molta probabilità da un’arma ad aria compressa. Infatti il ‘vetro camera’ della finestra è stato rotto solo nella parte esterna: se fosse stato un proiettile da arma da fuoco lo avrebbe trapassato completamente.;2020-04-16; Il Crotonese;['Calabria', 'Crotone', 'Sparatoria'];https://www.ilcrotonese.it/crotone-colpo-esploso-contro-la-finestra-dellufficio-di-presidenza-della-provincia/;www.ilcrotonese.it;['calabria']
31520;Terremoto, scossa di magnitudo 3.2 nella notte al largo di Scalea;ROMA – Un terremoto di magnitudo 3.2 è stato registrato questa mattina nella provincia di Cosenza, sulla costa Calabra nord occidentale. Ne dà notizia la sala sismica dell’Istituto nazionale di geosfisica e vulcanologia di Roma. L’ipocentro è stato localizzato ad una profondità di 273 chilometri, l’epicentro a 11 chilometri al largo da Scalea. La scossa è stata registrata alle 3.56. Non si registrano danni a persone o cose.;2020-04-19; Il Crotonese;['Terremoti', 'Terremoto A Roma', 'Scalea', 'Lazio', 'Roma', 'Calabria', 'Cosenza'];https://www.ilcrotonese.it/terremoto-scossa-di-magnitudo-3-2-nella-notte-al-largo-di-scalea/;www.ilcrotonese.it;['lazio', 'calabria']
32316;Torre Melissa, la Finanza sequestra 6.500 litri di gasolio di contrabbando;Un ingente quantitativo di carburante di contrabbando è stato sequestrato dalla Guardia di Finanza, durante un controllo eseguito ad un autotrasportatore sulla SS106, nei pressi di torre Melissa. In particolare, i finanzieri hanno sottoposto ad accertamento un camion carico di 6500 litri di gasolio agricolo e scoperto che il mezzo di trasporto risultava viaggiare in direzione opposta rispetto a quanto indicato dai documenti di accompagnamento. Attraverso la pesatura del camion ed il riscontro visivo dei documenti è stata accertata la falsita’ delle certificazioni prodotte dal camionista, che è stato denunciato assieme al rappresentante legale e al responsabile amministrativo dell’azienda speditrice del prodotto, con le accuse di sottrazione fraudolenta al pagamento dell’accisa.;2020-04-21; Il Crotonese;['Guardia di Finanza', 'Carburanti'];https://www.ilcrotonese.it/torre-melissa-la-finanza-sequestra-6-500-litri-di-gasolio-di-contrabbando/;www.ilcrotonese.it;['calabria']
32992;Ndrangheta, resta in carcere lavvocato Pittelli. Tdr rigetta istanza;Resta in carcere l’avvocato del Foro di Catanzaro, Giancarlo Pittelli, ex prlamentare di Forza Italia accusato di concorso esterno in associazione mafiosa ed in particolare di aver agevolato gli interessi criminali dei clan del Vibonese come i Mancuso di Limbadi ed i Fiarè-Razionale-Gasparro di San Gregorio d’Ippona. E’ quanto deciso dal Tribunale del Riesame di Catanzaro che ha respinto l’istanza di arresti domiciliari con braccialetto elettronico presentata dalla difesa di Giancarlo Pittelli, rappresentata dagli avvocati Salvatore Staiano e Guido Contestabile. Giancarlo Pittelli si trova detenuto nel carcere di Nuoro, in Sardegna, dal 19 dicembre scorso quando è stato arrestato nell’ambito dell’operazione antimafia denominata “Rinascita-Scott” della Dda di Catanzaro e dei carabinieri. L’ex senatore di Forza Italia, Pittelli, è accusato anche dei reati di rivelazione di segreti d’ufficio e abuso d’ufficio.;2020-04-22; Il Crotonese;"['Mafia', ""'Ndrangheta"", 'Carceri', 'Avvocati', 'Calabria', 'Catanzaro']";https://www.ilcrotonese.it/ndrangheta-resta-in-carcere-lavvocato-pittelli-tdr-rigetta-istanza/;www.ilcrotonese.it;['calabria']
33123;Pagliarelle, rissa per dissidi familiari: accoltellato un uomo;PETILIA POLICASTRO – Un uomo è stato accoltellato nella frazione di Pagliarelle al culmine di una lite scoppiata nella prima serata del 22 aprile per motivi legati a dissidi familiari. L’uomo, che è stato portato all’ospedale di Crotone dove si trova ricoverato ma non è in pericolo di vita, è stato ferito con un coltello all’addome ed alla nuca nel corso di una rissa che ha coinvolto altre tre persone che sono state portate nella caserma della Compagnia dei carabinieri di Petilia Policastro.Da quanto hanno avuto modo di ricostruire i carabinieri del capitano Giuseppe Del Sole è stata sfiorata la tragedia perché nel corso della rissa è stata utilizzata anche un’ascia con la quale sarebbe stato leggermente ferito uno dei contendenti. I carabinieri, giunti sul posto immediatamente dopo aver ricevuto la segnalazione, hanno individuato gli autori della rissa, tra cui l’uomo che ha inferto le coltellate alla vittima. Le indagini, coordinate dal pm Giampiero Golluccio, serviranno a verificare le posizioni dei protagonisti della rissa ed appurarne i motivi.;2020-04-22; Il Crotonese;['Risse', 'Petilia Policastro', 'Calabria', 'Crotone'];https://www.ilcrotonese.it/pagliarelle-rissa-per-dissidi-familiari-accoltellato-un-uomo/;www.ilcrotonese.it;['calabria']
33476;Coronavirus e crisi economica: minaccia suicidio, salvato dalla Polstrada;CATANZARO – “Sono disperato, a causa di questo virus non ho più entrate e non riesco più a pagare le bollette della luce”. A dirlo, in lacrime, è stato un 40enne catanzarese agli agenti di una pattuglia della Polizia stradale ai quali ha manifestato l’intenzione di suicidarsi. “Non sono un fallito e neppure un farabutto, ma non so come uscirne, sono disperato, ho pensato al suicidio lanciandomi da un ponte” ha detto l’uomo. Gli agenti – che lo avevano fermato dopo averlo visto compiere un’inversione pericolosa mentre era alla guida della propria auto interrotta solo alla vista della polizia – hanno iniziato a parlare con l’uomo apparso in evidente stato di disperazione e forte disagio emotivo. Dopo un lungo dialogo, gli agenti sono riusciti a dissuaderlo e a rincuorarlo tanto da convincerlo a chiamare il fratello. Quest’ultimo, confermando lo stato di disagio, ha preso in consegna il congiunto per portarlo a casa, ringraziando i poliziotti per l’intervento.;2020-04-23; Il Crotonese;['Crisi Finanziaria', 'Polizia Stradale', 'Calabria', 'Catanzaro', 'Polizia'];https://www.ilcrotonese.it/coronavirus-e-crisi-economica-minaccia-suicidio-salvato-dalla-polstrada/;www.ilcrotonese.it;['calabria']
33510;Confartigianato dona mascherine ai Carabinieri di Petilia e Cotronei;Confartigianato Imprese Crotone ha voluto dimostrare in maniera concreta la sua vicinanza alle istituzioni con cui è in continuo dialogo ed in particolare all’Arma dei Carabinieri. Questa mattina il Presidente Francesco Pellegrini e il Segretario Massimo Venturino hanno donato 150 mascherine alla Compagnia Carabinieri di Petilia Policastro e 30 mascherine alla Stazione Carabinieri di Cotronei. Ad accogliere i due referenti son stati il Comandante Giuseppe Del Sole per la Compagnia Carabinieri Petilia Policastro e il Comandante Giuseppe Calcagnile per la Stazione Carabinieri Cotronei, i quali hanno espresso il loro compiacimento per l’attenzione rivolta al personale. L’azione di solidarietà messa in campoda Confartigianato è un modo per ringraziare tutti i Carabinieri che ogni giorno si impegnano per garantire la sicurezza pubblica ma anche gratitudine nei confronti di tutte le istituzioni e verso quanti operano, in situazioni difficili per contrastare e combattere il virus che quotidianamente sta mietendo vittime in tutto il mondo.;2020-04-23; Il Crotonese;['Confartigianato', 'Carabinieri', 'Cotronei', 'Calabria', 'Crotone'];https://www.ilcrotonese.it/confartigianato-dona-mascherine-ai-carabinieri-di-petilia-e-cotronei/;www.ilcrotonese.it;['calabria']
34555;Meridionali inferiori, il presidente della Provincia di Crotone querela Feltri;;2020-04-26; Il Crotonese;"['Calabria', 'Crotone', 'Vittorio Feltri', ""L'Aquila"", 'Giornalismo', 'Giornalisti']";https://www.ilcrotonese.it/meridionali-inferiori-il-presidente-della-provincia-di-crotone-querela-feltri/;www.ilcrotonese.it;['calabria']
34779;Ponte 25 aprile: controlli, sanzioni e arresti delle forze di polizia;"Circolavano per strada malgrado il divieto imposto dalle normative per il contrasto al Covid 19 portando con sé droga e armi. Li hanno scoperti gli agenti della sezione di Polizia stradale di Crotone nel corso dei controlli eseguiti nel ponte del 25 e 26 aprile su tutto il territorio provinciale che hanno visto impegnati operatori della Polizia di Stato, militari dell’Arma dei Carabinieri, della Guardia di Finanza e della Capitaneria di porto, personale della Polizia locale nonché, personale tecnico, a mare, del Roan di Vibo Valentia e un elicottero del Reparto volo di Reggio Calabria.Nel pomeriggio di sabato 25 aprile gli agenti della Polstrada hanno controllato, lungo la strada statale 107 in territorio del comune di Castelsilano, un’autovettura il cui conducente non ha saputo  giustificare i motivi dei suoi spostamenti. Sottoposto a perquisizione personale l’uomo è stato trovato in possesso di cocaina ed eroina, suddivisa in vari involucri, per cui è stato tratto in arresto per detenzione di sostanza stupefacente ai fini di spaccio. La perquisizione estesa presso il domicilio ha consentito di rinvenire altra sostanza stupefacente di tipo marijuana ed un bilancino di precisione. L’uomo è stato sottoposto agli arresti domiciliari nelle more del giudizio di convalida e sanzionato per la violazione delle misure anti Covid 19 per 533 euro.Nel primo pomeriggio di ieri, poi, personale della Squadra Volante ha deferito in stato di libertà un crotonese di 33 anni per il reato di porto abusivo di armi o oggetti atti ad offendere. L’uomo, a seguito di una perquisizione personale, estesa anche al veicolo a bordo del quale viaggiava, è stato trovato in possesso di un coltello a serramanico della lunghezza complessiva di 38 centimetri che è stato sequestrato.Complessivamente nelle giornate del 25 e 26 aprile sono state controllate 1769 persone; sanzionate 59 persone e controllate 90 attività commerciali. “In ordine ai controlli presso gli esercizi commerciali – precisa una nota della Questura – si ribadisce che il personale impiegato svolge le attività coniugando il necessario rigore delle attività con la profonda umanità che contraddistingue il nostro lavoro, ben consapevoli delle gravi difficoltà, soprattutto economiche, che la pandemia in atto ha determinato per il tessuto produttivo di questo comprensorio”.";2020-04-27; Il Crotonese;['Sanzioni', 'Arresti', 'Droga', 'Polizia Stradale', 'Polizia', 'Calabria', 'Crotone'];https://www.ilcrotonese.it/ponte-25-aprile-controlli-sanzioni-e-arresti-delle-forze-di-polizia/;www.ilcrotonese.it;['calabria']
35187;Crotonese positivo in carcere del Friuli, il garante dei detenuti: sta bene ed è curato;Il Garante comunale dei detenuti di Crotone Federico Ferraro ha reso noto di avere ottenuto un riscontro in merito alle condizioni di salute del detenuto di 62 anni di origini crotonesi, risultato positivo al tampone da Coronavirus e attualmente in regime di carcerazione in Friuli Venezia Giulia. La vicende era stata sollevata nei giorni scorsi dal legale dell’uomo e dalla sua famiglia. “Da comunicazioni telefoniche del personale medico specialistico di turno, addetto al servizio sanitario nella struttura di detenzione – afferma Ferraro – è dato sapere che il detenuto, sta bene e non presenta stato febbrile o crisi respiratoria. Il personale ha attualmente impostato, per lui, una terapia appropriata e, tra circa 15 giorni, verrà effettuato nuovo controllo per ottenere riscontro medico in merito all’evoluzione sulla situazione clinica. La comunicazione intende tranquillizzare anche la famiglia che, nei giorni scorsi, ha rivolto un’accorata lettera alla stampa locale e al Garante al fine di attenzionare la vicenda e la sua evoluzione”. “Il Garante comunale di Crotone intende ringraziare per il pronto interessamento – è detto in un comunicato – il collega territorialmente competente, Garante regionale dei detenuti del Friuli Venezia Giulia, Paolo Pittaro, il quale aveva provveduto ad inoltrare nei giorni scorsi anche richiesta formale di informazioni alla direzione carceraria”. “Per quanto riguarda il carcere di Crotone – ricorda il Garante – nella mattinata di oggi verranno consegnate altre 150 mascherine di profilassi: urgono ancora guanti e materiale igienizzante per assicurare una situazione igienico-preventiva più adeguata”.;2020-04-28; Il Crotonese;['Carceri', 'Friuli-Venezia Giulia', 'Calabria', 'Crotone'];https://www.ilcrotonese.it/crotonese-positivo-in-carcere-del-friuli-il-garante-dei-detenuti-sta-bene-ed-e-curato/;www.ilcrotonese.it;['calabria']
