;article_id;positive_avg;negative_avg;positive_max;negative_min;polarities_content_splits
0;84;0.08353716880083084;0.030618941411376;0.5845339298248291;7.883413672971074e-06;"[[2.6458345e-05 2.6065716e-05]
 [7.9372126e-05 8.1229970e-05]
 [5.5745786e-06 7.8834137e-06]
 [4.3264226e-05 4.2372227e-05]
 [1.5288138e-05 8.4956710e-06]
 [5.6317036e-05 1.2094934e-04]
 [5.8453393e-01 2.1404560e-01]]"
0;85;0.08009550720453262;0.054723214358091354;0.5845339298248291;1.0674439181457274e-05;"[[1.3778792e-05 1.0674439e-05]
 [3.0332834e-02 1.6203523e-03]
 [1.2816191e-03 1.5980959e-02]
 [1.0467407e-05 2.0758009e-05]
 [1.5471250e-02 9.7546369e-02]
 [5.3966476e-05 9.1854628e-05]
 [9.0662241e-03 1.0846913e-01]
 [5.8453393e-01 2.1404561e-01]]"
0;86;0.06633509695529938;0.10937750339508057;0.5845338702201843;1.790577152860351e-05;"[[1.00678146e-04 6.08061891e-05]
 [7.29029179e-02 8.22503686e-01]
 [5.69671392e-04 6.77913427e-04]
 [1.02344155e-03 2.16579437e-03]
 [1.60107017e-03 5.24545312e-02]
 [1.42167746e-05 2.34294857e-05]
 [2.57718563e-03 1.79481506e-03]
 [1.29962245e-05 1.79057715e-05]
 [1.49156140e-05 3.05885987e-05]
 [5.84533870e-01 2.14045614e-01]]"
0;87;0.11522772163152695;0.1097271516919136;0.9149042367935181;6.195863534230739e-06;"[[3.63916159e-04 2.34454870e-04]
 [3.41460884e-01 7.16446638e-02]
 [6.74510002e-02 8.62415433e-01]
 [2.85038352e-02 2.14892626e-02]
 [1.61106586e-02 7.83398747e-03]
 [1.49930418e-01 4.77036029e-01]
 [2.28154659e-03 3.25217843e-03]
 [9.14904237e-01 5.08544445e-02]
 [2.61813402e-04 1.38193369e-04]
 [1.21886223e-04 4.91763712e-05]
 [1.02534977e-04 1.27360225e-03]
 [2.13941932e-03 4.96336818e-03]
 [5.95291257e-02 6.46634996e-01]
 [1.66071659e-05 3.70350172e-05]
 [1.02795711e-04 1.37299299e-04]
 [6.13753364e-05 7.53588683e-05]
 [5.02322746e-06 6.19586353e-06]
 [7.53383636e-02 1.99746102e-01]
 [3.93092781e-01 5.43930531e-02]
 [6.28635049e-01 8.57348740e-02]
 [8.56159295e-06 1.46207049e-05]
 [5.48442476e-05 4.20004129e-04]
 [2.30371952e-04 2.89231539e-04]
 [9.64536885e-05 1.00298166e-04]
 [5.05030155e-04 5.17696142e-04]
 [2.04831362e-04 1.38759613e-04]
 [2.19553709e-04 7.91966915e-04]
 [7.53375292e-02 4.77819622e-01]
 [5.84533870e-01 2.14045614e-01]]"
0;88;0.10608813166618347;0.07740194350481033;0.5845338702201843;3.933629341190681e-05;"[[1.11267029e-04 2.10613012e-04]
 [1.34799480e-02 1.70593560e-02]
 [1.30286515e-02 3.27799618e-02]
 [1.79463923e-02 1.45927370e-02]
 [1.05133229e-04 5.46723604e-04]
 [2.27687061e-02 7.49412775e-02]
 [3.51858139e-02 2.63469279e-01]
 [2.09817554e-05 3.93362934e-05]
 [3.80982459e-01 2.08311886e-01]
 [5.84859445e-05 1.93238258e-04]
 [4.08197939e-01 3.37574661e-01]
 [2.16348618e-01 4.09280062e-02]
 [1.60840154e-03 3.78841162e-03]
 [1.35577357e-05 4.36581031e-05]
 [3.02001834e-03 2.99063623e-02]
 [5.84533870e-01 2.14045614e-01]]"
0;89;0.09935072809457779;0.1836593747138977;0.5845339298248291;0.005922228097915649;"[[1.89110041e-02 1.91600323e-02]
 [3.96221876e-04 5.92222810e-03]
 [2.98712552e-02 3.82449925e-01]
 [2.40152478e-02 4.42271024e-01]
 [5.86372614e-03 1.09662056e-01]
 [3.92617285e-02 1.88217759e-01]
 [9.19526517e-02 1.07546300e-01]
 [5.84533930e-01 2.14045614e-01]]"
0;90;0.06320229172706604;0.11451072990894318;0.5845338702201843;9.613149813958444e-06;"[[9.89105229e-06 9.61314981e-06]
 [9.21167884e-06 1.41065957e-05]
 [4.65225279e-02 9.29586291e-01]
 [5.18970737e-05 5.97238541e-04]
 [7.53483764e-05 8.15610401e-05]
 [9.64536885e-05 1.00298166e-04]
 [5.05030155e-04 5.17696142e-04]
 [2.04831362e-04 1.38759613e-04]
 [1.38329578e-05 1.60939144e-05]
 [5.84533870e-01 2.14045614e-01]]"
0;91;0.1599063128232956;0.05131984129548073;0.6151524186134338;2.1431729692267254e-05;"[[3.4897515e-05 6.8696289e-05]
 [7.0355090e-05 3.0819956e-05]
 [1.3479852e-05 2.6499129e-05]
 [1.2312701e-05 2.1431730e-05]
 [6.9493055e-04 4.8583746e-04]
 [1.2383521e-02 1.3145566e-02]
 [6.1515242e-01 1.4373061e-01]
 [7.8623354e-02 9.5058739e-02]
 [3.6965013e-03 1.5903115e-03]
 [6.1515242e-01 1.4373061e-01]
 [8.5074306e-03 3.9033592e-03]
 [5.8453387e-01 2.1404561e-01]]"
0;92;0.1652757078409195;0.03232685476541519;0.7375781536102295;5.915946985624032e-06;"[[4.5001902e-06 5.9159470e-06]
 [6.1489663e-06 7.8472585e-06]
 [3.8860439e-05 4.8489972e-05]
 [2.0301104e-05 1.6434300e-05]
 [7.3757815e-01 4.4473529e-02]
 [7.8706053e-06 7.6173005e-06]
 [1.5872578e-05 9.3874260e-06]
 [5.8453393e-01 2.1404561e-01]]"
0;93;0.0757795125246048;0.024921253323554993;0.2355264127254486;3.132279744022526e-05;"[[7.2228628e-05 4.2366982e-04]
 [1.2101251e-05 3.1322797e-05]
 [2.1903515e-03 3.9021969e-03]
 [2.3552641e-01 7.7325881e-02]
 [1.6858411e-01 6.7700155e-02]
 [1.2017550e-01 2.2543691e-02]
 [3.8959240e-03 2.5218560e-03]]"
0;94;0.09536514431238174;0.07476483285427094;0.5845339298248291;0.00020143389701843262;"[[1.5953183e-04 2.0143390e-04]
 [2.4731547e-02 8.1025571e-02]
 [5.5680037e-02 2.2566453e-01]
 [3.3673644e-04 1.2191534e-03]
 [1.8958289e-03 6.5755716e-04]
 [2.1836779e-04 5.3996575e-04]
 [5.8453393e-01 2.1404560e-01]]"
0;95;0.06525655090808868;0.024403879418969154;0.5845338702201843;8.236383109760936e-06;"[[2.6002032e-05 1.0688023e-04]
 [1.4373660e-04 1.9869208e-04]
 [1.9619056e-05 3.7714468e-05]
 [1.3598810e-05 3.4790184e-05]
 [9.0573176e-06 1.6607641e-05]
 [9.6958302e-06 8.2363831e-06]
 [1.9725859e-03 4.5254529e-03]
 [5.8075786e-04 6.6092610e-04]
 [5.8453387e-01 2.1404561e-01]]"
0;96;0.15656274557113647;0.197210431098938;0.5881904363632202;2.1948948415229097e-05;"[[8.73073339e-02 4.23333108e-01]
 [3.04758549e-04 1.12807751e-03]
 [7.96347857e-02 7.51529872e-01]
 [1.66310072e-02 5.41707873e-03]
 [1.38950345e-05 2.19489484e-05]
 [5.88190436e-01 3.72157454e-01]
 [6.30500144e-05 3.42821186e-05]
 [5.23857176e-02 7.22637773e-03]
 [5.84533870e-01 2.14045614e-01]]"
0;97;0.09750070422887802;0.03563676401972771;0.5845338702201843;1.976589555852115e-05;"[[1.6695261e-04 2.1260977e-04]
 [3.9479136e-04 1.0767579e-03]
 [1.0611504e-02 1.1013448e-02]
 [2.3426592e-02 1.9329071e-02]
 [9.3330145e-03 4.6123564e-03]
 [2.3645446e-01 6.2500298e-02]
 [1.2551874e-02 7.9209507e-03]
 [3.3258693e-05 1.9765896e-05]
 [5.8453387e-01 2.1404561e-01]]"
0;98;0.07132453471422195;0.04506915807723999;0.5845338702201843;8.788713785179425e-06;"[[4.86582518e-04 1.01333857e-03]
 [2.99966335e-02 7.11472034e-02]
 [3.14449966e-02 1.63085431e-01]
 [6.14672899e-04 2.70476937e-03]
 [1.20230921e-04 4.84279990e-05]
 [1.20764635e-05 8.78871379e-06]
 [1.27155364e-01 3.02483737e-02]
 [1.08933449e-03 2.72712111e-03]
 [9.10140667e-03 1.07017569e-02]
 [1.47544306e-05 2.99207641e-05]
 [5.84533870e-01 2.14045614e-01]]"
0;99;0.10001102089881897;0.043879907578229904;0.5845338702201843;9.22314211493358e-06;"[[1.54710710e-02 4.91050780e-02]
 [9.08754828e-06 9.22314211e-06]
 [6.51686423e-06 1.11997815e-05]
 [1.05304771e-05 2.21655264e-05]
 [3.50274859e-05 8.61527806e-05]
 [5.84533870e-01 2.14045614e-01]]"
0;100;0.07483645528554916;0.12696117162704468;0.5845338702201843;5.8356072258902714e-05;"[[2.8336048e-04 4.8804283e-04]
 [1.2726417e-01 8.0387443e-02]
 [6.3729286e-04 3.1146407e-04]
 [3.4861594e-02 9.7261178e-01]
 [9.1677939e-05 1.6120076e-04]
 [2.8392673e-04 1.4629960e-04]
 [4.2131589e-05 5.8356072e-05]
 [2.9397011e-04 1.0961592e-03]
 [7.2566800e-05 3.0524968e-04]
 [5.8453387e-01 2.1404561e-01]]"
0;101;0.13868217170238495;0.037569038569927216;0.5845339298248291;3.975526851718314e-06;"[[2.5194883e-04 3.1214952e-04]
 [3.8555941e-01 4.8201382e-02]
 [2.3663044e-04 6.0013012e-05]
 [4.5973284e-06 3.9755269e-06]
 [1.6506339e-04 3.4634012e-04]
 [2.3626491e-05 1.3799056e-05]
 [5.8453393e-01 2.1404560e-01]]"
0;102;0.2109398990869522;0.04473767429590225;0.7188829183578491;2.137113369826693e-05;"[[3.72655195e-05 1.28358603e-04]
 [2.00241804e-04 1.78784132e-04]
 [8.00902247e-02 1.28285885e-02]
 [3.85392777e-05 2.13711337e-05]
 [2.53498554e-04 1.93983316e-04]
 [4.42862511e-04 3.76045704e-04]
 [7.03038573e-02 2.27924287e-02]
 [3.45975161e-04 1.51753426e-04]
 [7.18882918e-01 8.35082829e-02]
 [2.32133955e-01 2.62540877e-02]
 [5.63658250e-05 3.93066293e-05]
 [6.15152419e-01 1.43730611e-01]
 [1.52796507e-04 5.38873282e-05]
 [6.15152419e-01 1.43730611e-01]
 [3.23626697e-02 2.00200975e-02]
 [1.31756067e-04 8.39628919e-05]
 [3.25732648e-01 5.04583418e-02]
 [7.18882918e-01 8.35082829e-02]
 [6.61060512e-02 1.21508241e-02]
 [2.47499347e-03 9.20206308e-04]
 [4.37720446e-05 2.51423789e-05]
 [9.67100263e-02 4.58243787e-02]
 [3.94292874e-05 2.20910733e-05]
 [6.15152419e-01 1.43730611e-01]
 [3.04811299e-01 5.94088882e-02]
 [6.15152419e-01 1.43730626e-01]
 [5.84533870e-01 2.14045614e-01]]"
0;103;0.09689613431692123;0.09438711404800415;0.5845338702201843;5.26799840372405e-06;"[[6.8356749e-06 6.2831914e-06]
 [6.5763625e-06 1.3090750e-05]
 [5.0171520e-06 5.2679984e-06]
 [3.8341717e-05 1.8674004e-05]
 [6.3484907e-04 3.0735135e-04]
 [4.0540099e-04 1.2626946e-03]
 [1.2087375e-02 2.4245262e-02]
 [7.1279287e-02 7.1760201e-01]
 [3.9264244e-01 2.6798189e-01]
 [1.5324354e-04 4.9951673e-04]
 [2.4528205e-03 1.7642081e-03]
 [3.6763773e-05 2.3920569e-05]
 [4.8305681e-01 2.7550435e-01]
 [2.7568340e-03 6.8122149e-03]
 [2.4172664e-04 1.0157669e-04]
 [5.8453387e-01 2.1404561e-01]]"
0;104;0.08936648815870285;0.03040517121553421;0.5845338702201843;8.343793524545617e-06;"[[4.0761763e-05 9.2001255e-06]
 [3.8222079e-05 1.2179553e-05]
 [8.2219541e-02 1.7874271e-02]
 [1.3704002e-01 4.1442871e-02]
 [3.0869109e-05 8.3437935e-06]
 [1.3642651e-05 1.1476831e-05]
 [1.7879374e-05 1.0039535e-05]
 [3.6355853e-04 2.3254752e-04]
 [5.8453387e-01 2.1404561e-01]]"
0;105;0.22399790585041046;0.06115126609802246;0.9644517302513123;7.205514521047007e-06;"[[4.2253733e-04 2.3868680e-04]
 [9.6445173e-01 4.9397558e-02]
 [5.6123680e-01 2.7950394e-01]
 [1.9882917e-03 3.3833981e-03]
 [1.7174184e-02 1.6152799e-02]
 [4.6515167e-03 2.8779507e-03]
 [5.5082719e-06 7.2055145e-06]
 [5.5531561e-03 1.8241823e-02]
 [1.1778259e-01 4.6544820e-02]
 [1.6748607e-01 3.9544344e-02]
 [1.4469028e-04 5.8350506e-05]
 [9.7847044e-02 7.8963637e-02]
 [4.4723153e-03 4.6693683e-03]
 [8.3929823e-05 6.7297711e-05]
 [5.8427686e-05 5.8457226e-05]
 [9.1253370e-01 1.6312969e-01]
 [8.0297899e-01 9.5031738e-02]
 [2.1848479e-01 2.4760026e-01]
 [6.2632561e-04 2.9978454e-03]
 [6.0197532e-01 1.7455620e-01]]"
0;106;0.032942745834589005;0.0021616944577544928;0.1593039333820343;4.262812126398785e-06;"[[6.9494754e-06 2.4496518e-05]
 [9.3050321e-06 1.4172698e-05]
 [5.7840653e-06 4.2628121e-06]
 [8.9910383e-05 1.7294288e-04]
 [1.7620285e-05 5.3305939e-06]
 [1.9972473e-02 6.9019198e-03]
 [1.5930393e-01 9.1971755e-03]
 [8.4136009e-02 9.7325444e-04]]"
0;107;0.07792960107326508;0.033257029950618744;0.5845339298248291;4.397387965582311e-05;"[[3.3415272e-05 3.4752488e-04]
 [5.0964952e-04 4.1224062e-03]
 [3.3308506e-02 2.0809501e-02]
 [7.9901438e-06 4.3973880e-05]
 [4.8791468e-03 2.6062876e-02]
 [1.4653802e-04 5.7113171e-04]
 [1.7636390e-05 5.3193533e-05]
 [5.8453393e-01 2.1404561e-01]]"
0;108;0.10188595205545425;0.102073535323143;0.5845338702201843;4.799605449079536e-06;"[[6.43998384e-04 1.36852264e-03]
 [8.69401991e-02 2.28434801e-02]
 [1.75855458e-01 7.54448473e-02]
 [1.74338818e-02 1.59279406e-02]
 [6.66692555e-02 8.90298486e-01]
 [2.08556652e-04 1.69336796e-04]
 [2.86685526e-01 2.81285346e-02]
 [4.41780594e-06 4.79960545e-06]
 [1.13448322e-01 3.57505620e-01]
 [4.43961710e-01 1.63049698e-02]
 [2.86463231e-01 4.13439870e-02]
 [8.56159295e-06 1.46207049e-05]
 [5.48442476e-05 4.20004129e-04]
 [2.30371952e-04 2.89231539e-04]
 [9.64536885e-05 1.00298166e-04]
 [5.05030155e-04 5.17696142e-04]
 [2.04831362e-04 1.38759613e-04]
 [9.94615693e-05 6.58903446e-05]
 [2.19553709e-04 7.91937113e-04]
 [7.53374994e-02 4.77819622e-01]
 [5.84533870e-01 2.14045614e-01]]"
0;109;0.0436706468462944;0.016491711139678955;0.5845339298248291;6.391980605258141e-06;"[[3.1875679e-05 2.2670627e-04]
 [2.6546746e-02 1.5924603e-02]
 [2.2509881e-05 3.3697486e-04]
 [2.7918504e-06 9.9538847e-06]
 [3.0343264e-05 1.7788636e-05]
 [3.9945004e-05 2.9362534e-05]
 [1.3186491e-05 2.0020474e-05]
 [5.7377288e-06 6.3919806e-06]
 [5.4724474e-06 3.7726124e-05]
 [1.4853823e-05 2.8166696e-05]
 [2.8970593e-05 3.5601999e-05]
 [1.5263286e-05 2.1372192e-05]
 [9.7413889e-05 1.4368574e-04]
 [5.8453393e-01 2.1404560e-01]]"
0;110;0.1557556390762329;0.06479202955961227;0.5845339298248291;1.0065994501928799e-05;"[[8.92370939e-04 3.70651484e-04]
 [1.34742349e-05 3.33098287e-05]
 [1.16543472e-02 5.22208214e-03]
 [4.97108203e-06 1.00659945e-05]
 [2.19116569e-01 9.67998654e-02]
 [2.74073780e-01 1.37062639e-01]
 [5.84533930e-01 2.14045599e-01]]"
0;111;0.05176149681210518;0.09560006111860275;0.5845338702201843;7.67921119404491e-06;"[[2.99267285e-05 1.55974485e-05]
 [5.74226124e-06 7.67921119e-06]
 [9.78768766e-02 2.10793883e-01]
 [8.56159295e-06 1.46207049e-05]
 [4.80288145e-05 5.29587269e-04]
 [1.71815157e-02 5.28830290e-01]
 [2.30371952e-04 2.89231539e-04]
 [9.64536885e-05 1.00298166e-04]
 [5.05030155e-04 5.17696142e-04]
 [2.04831362e-04 1.38759613e-04]
 [1.38329578e-05 1.60939144e-05]
 [1.30325556e-04 9.00218365e-05]
 [2.19557158e-04 7.91964587e-04]
 [7.53375143e-02 4.77819622e-01]
 [5.84533870e-01 2.14045614e-01]]"
0;112;0.146149143576622;0.05353021249175072;0.5845338702201843;5.015697297494626e-06;"[[4.6183311e-05 3.9987885e-05]
 [3.4251873e-06 5.0156973e-06]
 [1.3104378e-05 3.0225458e-05]
 [5.8453387e-01 2.1404561e-01]]"
0;113;0.15095874667167664;0.28439658880233765;0.5974131226539612;0.00014543533325195312;"[[1.8181205e-02 1.6240597e-02]
 [2.5354624e-03 5.3451359e-03]
 [1.4788261e-01 3.4141254e-01]
 [2.2698134e-02 1.4062381e-01]
 [5.9741312e-01 1.6692013e-01]
 [7.1494758e-02 9.1195524e-01]
 [9.8952353e-02 6.3867092e-01]
 [1.0161048e-01 3.8246322e-01]
 [1.3621259e-01 4.7263283e-01]
 [2.3609850e-01 2.3911789e-01]
 [3.3142000e-02 3.1329510e-01]
 [1.9621599e-01 3.1027985e-01]
 [2.9960278e-01 1.6279927e-01]
 [7.4268252e-02 7.0260000e-01]
 [6.0124086e-05 1.4543533e-04]
 [1.6459346e-02 1.1798236e-01]
 [1.5676042e-01 6.7703831e-01]
 [3.6836329e-01 1.4934286e-01]
 [7.1856081e-03 8.8229477e-03]
 [4.6229362e-04 5.9458613e-04]
 [5.8453387e-01 2.1404561e-01]]"
0;114;2.247648808406666e-05;4.862590503762476e-05;2.683674028958194e-05;1.8227648979518563e-05;"[[1.8116234e-05 7.9024161e-05]
 [2.6836740e-05 1.8227649e-05]]"
0;115;0.23493723571300507;0.12426085770130157;0.6513351202011108;3.158484832965769e-05;"[[3.1086802e-04 2.6625395e-04]
 [6.5133512e-01 1.2742713e-01]
 [5.5769968e-01 1.4076757e-01]
 [2.4176585e-05 3.1584848e-05]
 [1.7472866e-01 3.7295976e-01]
 [5.1379341e-01 1.2936145e-02]
 [2.8308201e-01 1.8339306e-02]
 [1.7419457e-04 1.9471943e-03]
 [3.4007728e-03 1.3745248e-02]
 [5.2446127e-04 3.1030178e-04]
 [2.0972878e-02 6.0362536e-01]
 [1.1362135e-03 4.3020844e-03]
 [1.7472866e-01 3.7295976e-01]
 [1.2516975e-04 2.4303794e-04]
 [6.1129594e-01 8.8144600e-02]
 [1.9648314e-02 8.7954193e-02]
 [1.7472866e-01 3.7295976e-01]
 [5.1379341e-01 1.2936145e-02]
 [4.1270828e-01 3.9316058e-02]
 [5.8453393e-01 2.1404561e-01]]"
0;116;0.08331286907196045;0.024185670539736748;0.5845338702201843;8.373510354431346e-06;"[[3.2938951e-06 8.3735104e-06]
 [2.6354790e-03 1.1574924e-03]
 [6.9347024e-04 1.2170374e-03]
 [6.9677830e-04 1.4956295e-03]
 [2.8520823e-04 5.8516860e-04]
 [6.1251427e-05 1.6555190e-04]
 [4.4592096e-05 4.8344751e-05]
 [2.3410973e-01 9.3021750e-02]
 [4.0836076e-05 4.3358817e-05]
 [1.4677644e-04 1.7482042e-04]
 [9.2735118e-06 1.3630023e-05]
 [1.0402767e-04 1.7356873e-04]
 [2.3410973e-01 9.3021750e-02]
 [5.4195523e-04 1.2747347e-03]
 [1.5485287e-04 1.0480878e-04]
 [4.4144103e-01 2.8772146e-02]
 [1.9448638e-05 1.8285837e-05]
 [5.8453387e-01 2.1404561e-01]]"
0;117;0.06660035997629166;0.03990335389971733;0.5845338702201843;3.94066191802267e-05;"[[2.1204114e-05 4.7611898e-05]
 [1.9565859e-05 1.2698770e-04]
 [1.5735626e-04 4.8032403e-04]
 [2.4765730e-04 1.7003715e-03]
 [3.6418140e-03 3.6513895e-02]
 [1.0522127e-02 1.0522658e-01]
 [2.0593405e-04 9.4938278e-04]
 [5.3718875e-05 3.9406619e-05]
 [5.8453387e-01 2.1404561e-01]]"
0;118;0.13593532145023346;0.1436348855495453;0.5845339298248291;0.0005289614200592041;"[[3.4173363e-01 5.5521721e-01]
 [1.2907356e-01 2.9541218e-01]
 [2.3159981e-03 3.7728548e-03]
 [6.6101551e-04 5.2896142e-04]
 [4.7793984e-02 3.4735680e-02]
 [2.1676242e-02 3.4822226e-03]
 [1.6229749e-03 1.2048781e-03]
 [2.2563848e-01 5.1547784e-01]
 [2.4733451e-01 1.1960861e-01]
 [2.6669955e-01 1.7352843e-01]
 [9.6701980e-03 9.7914040e-03]
 [1.0396689e-02 3.4748465e-02]
 [1.3943609e-02 4.9334045e-02]
 [5.8453393e-01 2.1404560e-01]]"
0;119;0.26717349886894226;0.10089617967605591;0.6708226799964905;6.938058959349291e-06;"[[1.40727216e-05 3.50420523e-05]
 [5.29526174e-01 2.48775184e-01]
 [6.11295938e-01 8.81446004e-02]
 [5.23997784e-01 1.70198053e-01]
 [1.86443329e-04 2.42054462e-04]
 [6.75618649e-04 1.52975321e-03]
 [7.73131847e-04 4.98914719e-03]
 [1.10638815e-04 1.30832195e-04]
 [1.02365017e-03 1.37391686e-03]
 [5.29526174e-01 2.48775184e-01]
 [6.11295938e-01 8.81446004e-02]
 [5.23997784e-01 1.70198053e-01]
 [1.44255161e-03 5.26666641e-04]
 [5.84254563e-01 1.66286498e-01]
 [1.70937717e-01 7.93335497e-01]
 [1.72710121e-02 7.81598687e-03]
 [4.03371274e-01 3.41776311e-02]
 [4.09543514e-04 3.32832336e-04]
 [7.17583299e-03 2.89142132e-03]
 [5.15854657e-02 2.04726458e-02]
 [8.54918361e-03 2.70321965e-03]
 [1.69511437e-02 6.14807010e-03]
 [4.23246026e-02 7.16957450e-03]
 [3.33380485e-05 1.55597925e-04]
 [1.49036795e-01 2.39426136e-01]
 [7.37707019e-02 1.13973022e-02]
 [6.70822680e-01 1.13643497e-01]
 [3.32621098e-01 3.10647994e-01]
 [5.32215238e-01 1.50467038e-01]
 [4.78859842e-01 1.04835510e-01]
 [5.21108747e-01 1.00722373e-01]
 [6.15152419e-01 1.43730581e-01]
 [5.68513715e-05 5.00518290e-05]
 [5.29526174e-01 2.48775184e-01]
 [6.11295938e-01 8.81446004e-02]
 [5.23997784e-01 1.70198053e-01]
 [1.36452913e-03 7.15672970e-04]
 [5.57184219e-04 1.72108412e-04]
 [2.27020770e-01 5.60374558e-02]
 [5.29526174e-01 2.48775184e-01]
 [6.11295938e-01 8.81446004e-02]
 [5.23997784e-01 1.70198053e-01]
 [4.96401844e-06 6.93805896e-06]
 [1.36142433e-01 1.15750343e-01]
 [3.43584688e-04 7.87927653e-04]
 [5.84533930e-01 2.14045599e-01]]"
0;120;0.14777329564094543;0.07017967849969864;0.6151524186134338;4.954644282406662e-06;"[[5.0586462e-04 3.3327937e-04]
 [3.9043780e-06 4.9546443e-06]
 [6.8176541e-06 9.8846685e-06]
 [9.3108326e-02 8.5151494e-02]
 [2.2286683e-01 2.1398246e-02]
 [2.6890635e-04 2.9471517e-04]
 [6.2474608e-04 2.6805699e-03]
 [3.4495664e-01 2.5822020e-01]
 [5.8526546e-02 1.8592829e-01]
 [2.6914477e-04 4.5248866e-04]
 [6.1515242e-01 1.4373061e-01]
 [2.2894144e-04 8.5474996e-05]
 [5.8453393e-01 2.1404560e-01]]"
0;121;0.26419520378112793;0.04971541464328766;0.9286260604858398;9.66141033131862e-06;"[[9.91848356e-06 9.66141033e-06]
 [6.47271097e-01 1.83529764e-01]
 [5.57699680e-01 1.40767574e-01]
 [4.34476460e-05 2.32905404e-05]
 [1.90597773e-03 6.84173703e-02]
 [1.15455696e-04 1.19468328e-04]
 [5.36640882e-01 5.73580861e-02]
 [6.11295938e-01 8.81446004e-02]
 [8.00577402e-02 3.12207043e-02]
 [3.08265984e-02 2.48045623e-02]
 [8.64277959e-01 6.33474588e-02]
 [4.12583351e-04 5.45501709e-04]
 [4.53125775e-01 1.04061723e-01]
 [9.28626060e-01 6.25293553e-02]
 [1.72836483e-01 2.30084658e-02]
 [7.53629208e-03 2.59318948e-03]
 [9.90545154e-02 2.79354453e-02]
 [1.93286568e-01 9.13343132e-02]
 [3.10976803e-02 7.87258148e-03]
 [6.77834153e-02 1.66851878e-02]]"
0;122;0.297333300113678;0.2863014340400696;0.5845338702201843;0.04268530011177063;"[[0.07728109 0.0426853 ]
 [0.41052598 0.31668854]
 [0.06208253 0.7187602 ]
 [0.35224313 0.1393275 ]
 [0.5845339  0.21404561]]"
0;123;0.09748830646276474;0.042074091732501984;0.5845339298248291;6.755879439879209e-05;"[[8.0145386e-05 6.7558794e-05]
 [2.0624101e-03 1.8874705e-03]
 [1.3633698e-02 3.4393966e-03]
 [1.0769303e-04 1.1792771e-04]
 [1.0433020e-04 7.4098120e-05]
 [8.1895940e-02 7.4886605e-02]
 [5.8453393e-01 2.1404560e-01]]"
0;124;0.04853621497750282;0.08964764326810837;0.5845338702201843;7.67921119404491e-06;"[[1.22493857e-05 9.04027456e-06]
 [5.74226124e-06 7.67921119e-06]
 [9.78768766e-02 2.10793883e-01]
 [8.56159295e-06 1.46207049e-05]
 [4.80288145e-05 5.29587269e-04]
 [1.71815157e-02 5.28830290e-01]
 [2.05546618e-04 3.92168760e-04]
 [2.30371952e-04 2.89231539e-04]
 [9.64536885e-05 1.00298166e-04]
 [5.05030155e-04 5.17696142e-04]
 [2.04831362e-04 1.38759613e-04]
 [1.38329578e-05 1.60939144e-05]
 [9.94615693e-05 6.58903446e-05]
 [2.19553709e-04 7.91966915e-04]
 [7.53375292e-02 4.77819622e-01]
 [5.84533870e-01 2.14045614e-01]]"
0;125;0.11354564130306244;0.2563004791736603;0.5845338702201843;4.480822826735675e-05;"[[1.2376842e-01 7.7569067e-02]
 [2.2034359e-01 5.5467600e-01]
 [1.3187826e-02 2.2176683e-01]
 [7.0543557e-02 5.9390426e-01]
 [1.2702346e-03 1.5915543e-02]
 [9.1699123e-02 8.0987209e-01]
 [8.7304950e-02 3.9125633e-01]
 [5.4308534e-02 3.0638695e-02]
 [8.3684921e-04 3.3990741e-03]
 [1.0757238e-02 2.9675275e-02]
 [2.7248228e-01 2.7378482e-01]
 [2.4783549e-05 4.4808228e-05]
 [2.5508069e-02 4.9999867e-02]
 [1.4661534e-01 5.7795894e-01]
 [5.8453387e-01 2.1404561e-01]]"
0;126;0.20339758694171906;0.07917111366987228;0.5845338702201843;1.2624165719898883e-05;"[[8.9924742e-06 1.2624166e-05]
 [2.5649922e-02 2.3455087e-02]
 [5.8453387e-01 2.1404561e-01]]"
0;127;0.10229608416557312;0.03417418897151947;0.5845338702201843;3.5277994356874842e-06;"[[5.2353789e-06 5.1281622e-06]
 [1.3954380e-01 8.0713719e-02]
 [3.5430357e-06 3.5277994e-06]
 [3.4386215e-01 6.8767369e-02]
 [9.0864301e-04 4.0784478e-04]
 [1.0838639e-05 7.8010407e-06]
 [4.0851970e-05 4.8808430e-05]
 [4.9690083e-05 1.5658140e-04]
 [5.6292236e-02 1.1752534e-02]
 [6.0247576e-06 7.1742820e-06]
 [5.8453387e-01 2.1404561e-01]]"
0;128;0.24497167766094208;0.05530710518360138;0.6151524186134338;1.8987515431945212e-05;"[[9.49442387e-04 9.34869051e-04]
 [6.15152419e-01 1.43730611e-01]
 [3.86783481e-03 1.39892101e-03]
 [1.10393763e-03 8.08477402e-04]
 [1.57389059e-05 1.89875154e-05]
 [2.95874379e-05 3.75053241e-05]
 [3.22601378e-01 1.12297148e-01]
 [6.15152419e-01 1.43730611e-01]
 [1.10295415e-03 8.43971968e-04]
 [5.62159419e-01 9.55495238e-02]
 [6.15152419e-01 1.43730611e-01]
 [4.79108095e-03 2.28956342e-03]
 [5.62159419e-01 9.55495238e-02]
 [6.15152419e-01 1.43730611e-01]
 [1.09762324e-04 2.38835812e-04]
 [4.64189288e-05 2.38896100e-05]]"
