author,content,date,tags,title,url,website-domain
 Il Giornale,"



Mentre si moltiplicano i contagi, 823 nel Lazio, 72 in più a Roma soltanto nella giornata di ieri, ci sono delle zone franche di cui non sappiamo quasi nulla. Sono i campi rom della Capitale. Sei le baraccopoli autorizzate, dove vivono migliaia di... Articolo completo »   Commenti »
 Lazio Roma

",2020-03-19,"['Lazio', 'Roma']","Campi rom terra di nessuno, la denuncia: ""Assenza di igiene e mascherine""",https://www.ilgiornale.it/news/roma/campi-rom-terra-nessuno-denuncia-assenza-igiene-e-mascherine-1843161.html,www.ilgiornale.it
 Il Giornale,"

Deceduto il dottor Gino Fasoli, l'anziano medico rientrato dalla pensione per aiutare i colleghi più giovani nella crociata contro il coronavirus. Come si legge da Onda Tv, Fasoli era un medico che aveva fatto del suo lavoro una missione. L'anziano... Articolo completo »   Commenti »
 Lavoro

",2020-03-19,['Lavoro'],"Coronavirus, morto Gino Fasoli: stava aiutando i colleghi medici",https://www.ilgiornale.it/news/cronache/coronavirus-morto-gino-fasoli-stava-aiutando-i-colleghi-1843352.html,www.ilgiornale.it
 La Gazzetta del Mezzogiorno,"



FIRENZE, 19 MAR - Sequestrato dalla guardia di finanza di Firenze un sito web che vendeva un farmaco antiretrovirale spacciandolo per la cura contro il coronavirus. Il medicinale, prodotto all'estero e vendibile in Italia solo dietro ricetta medica,... Articolo completo »   Commenti »
 Farmaci Coronavirus Toscana Firenze Guardia di Finanza Farmaci Antiretrovirali Aids

",2020-03-19,"['Farmaci', 'Coronavirus', 'Toscana', 'Firenze', 'Guardia di Finanza', 'Farmaci Antiretrovirali', 'Aids']","Sequestro sito,vende'farmaci' anti-Covid",https://www.lagazzettadelmezzogiorno.it/news/italia/1213206/sequestro-sito-vende-farmaci-anti-covid.html,www.lagazzettadelmezzogiorno.it
 Il Giornale,"



Nella giornata in cui l'Italia registra 33.190 persone positive al nuovo coronavirus, la città di Milano e la Lombardia, la regione attualmente più colpita dall'epidemia, fanno i conti con i nuovi contagi, che nel capoluogo di regione hanno... Articolo completo »   Commenti »
 Polizia Lombardia Milano

",2020-03-19,"['Polizia', 'Lombardia', 'Milano']","Virus, tre agenti della polizia locale positivi al Covid-19",https://www.ilgiornale.it/news/milano/virus-tre-agenti-polizia-locale-positivi-covid-19-1843417.html,www.ilgiornale.it
 Il Giornale,"



Quelli che accampano scuse così raffazzonate da apparire addirittura simpatiche. Ad esempio un gruppo di cinque amici sui 40 anni, fermati venerdì scorso dalla polizia perché erano allegramente a bordo di un'unica vettura, in barba alle prescrizioni... Articolo completo »   Commenti »
 Polizia

",2020-03-20,['Polizia'],"""Vado ad assicurare l'auto"". I milanesi campioni di scuse",https://www.ilgiornale.it/news/milano/vado-ad-assicurare-lauto-i-milanesi-campioni-scuse-1843484.html,www.ilgiornale.it
 Il Giornale,"

La Commissione di vigilanza nazionale chiede una punizione per i funzionari della polizia di Wuhan che ammonirono Li Wenliang, il medico cinese che per primo aveva lanciato l'allarme sulla diffusione del nuovo coronavirus e che poi era morto dopo... Articolo completo »   Commenti »
 Polizia Wuhan

",2020-03-20,"['Polizia', 'Wuhan']",La Cina si scusa con Li Wenliang: punito per aver lanciato l'allarme virus,https://www.ilgiornale.it/news/mondo/coronavirus-cina-si-scusa-li-wenliang-punire-medico-fu-1843559.html,www.ilgiornale.it
 InterNapoli,"



I militari del Comando Provinciale della Guardia di finanza di Firenze, nei giorni scorsi, in
collaborazione con i colleghi del Nucleo Speciale Antitrust della Guardia di finanza,
hanno proceduto al sequestro ed al conseguente oscuramento di un sito... Articolo completo »   Commenti »
 Guardia di Finanza Toscana Firenze Antitrust

",2020-03-20,"['Guardia di Finanza', 'Toscana', 'Firenze', 'Antitrust']","Vendevano false pillole contro il coronavirus, confezioni da 640 euro",https://internapoli.it/vendevano-false-pillole-contro-il-coronavirus-confezioni-da-640-euro/,internapoli.it
 Tgcom,"



Coronavirus, infermiera lascia quarantena: denunciata a Siena Articolo completo »   Commenti »
 Coronavirus Quarantena Toscana Siena

",2020-03-20,"['Coronavirus', 'Quarantena', 'Toscana', 'Siena']","Coronavirus, infermiera lascia quarantena: denunciata a Siena",https://www.tgcom24.mediaset.it/cronaca/toscana/coronavirus-infermiera-lascia-quarantena-denunciata-a-siena_16373084-202002a.shtml,www.tgcom24.mediaset.it
 Blitz,"

FIRENZE - E' uscito di casa con tanto di regolare autocertificazione firmata come previsto dal decreto sull'emergenza coronavirus nella quale, però, spiegava di essere in giro per ""acquistare droga"", evidentemente un motivo non contemplato tra le... Articolo completo »   Commenti »
 Polizia Droga Toscana Firenze Decreti

",2020-03-20,"['Polizia', 'Droga', 'Toscana', 'Firenze', 'Decreti']","Coronavirus, fermato da Polizia mostra autocertificazione per acquistare droga: 33enne fiorentino...",https://www.blitzquotidiano.it/cronaca-italia/coronavirus-mostra-polizia-autocertificazione-3164230/,www.blitzquotidiano.it
 Il Giornale,"



Agenti di polizia e forze dell'ordine senza mascherine. È questo l'allarme che arriva da Roma dove in molti commissariati sono rimasti non solo senza le cosiddette Ffp2 o Ffp3, quelle che proteggono maggiormente dal coronavirus, ma persino senza... Articolo completo »   Commenti »
 Polizia Lazio Roma

",2020-03-20,"['Polizia', 'Lazio', 'Roma']",Commissariati di polizia privi di mascherine,https://www.ilgiornale.it/news/roma/commissariati-polizia-privi-mascherine-1843639.html,www.ilgiornale.it
 Il Giornale,"

""Ci hanno fermato"". E giù una bestemmia. ""Che sfiga"". ""Come è la situazione sul tratto Bergamo-Milano?"". ""Posto di blocco davanti allo stadio"". ""Confermo"". Nella città dei camion dell'esercito che trasportano cadaveri verso altre province, nella... Articolo completo »   Commenti »
 Lombardia Bergamo Polizia Milano

",2020-03-20,"['Lombardia', 'Bergamo', 'Polizia', 'Milano']","Coronavirus, a Bergamo la chat per aggirare i divieti: ""Lì c'è la polizia""",https://www.ilgiornale.it/news/cronache/coronavirus-bergamo-chat-aggirare-i-divieti-l-c-polizia-1843684.html,www.ilgiornale.it
 Il Messaggero,"



Per uscire di casa ha compilato il modulo dell'autocertificazione specificando, nel motivo, di dover acquistare droga. È accaduto la sera di mercoledì scorso a Firenze. Protagonista... Articolo completo »   Commenti »
 Toscana Firenze

",2020-03-20,"['Toscana', 'Firenze']","Coronavirus Firenze, nell'autocertificazione scrive: «Devo comprare droga», denunciato",https://www.ilmessaggero.it/italia/coronavirus_news_droga_autocertificazione_multe_denunciati_ultime-5122641.html,www.ilmessaggero.it
 Blitz,"



SAN GIMIGNANO (SIENA)  -  Una donna, infermiera di San Gimignano (Siena) risultata positiva al coronavirus e per questo in quarantena, è uscita dalla propria abitazione per andare in quella dei genitori dove si trova il padre, anch'egli positivo al... Articolo completo »   Commenti »
 Toscana Siena

",2020-03-20,"['Toscana', 'Siena']","Coronavirus, infermiera positiva lascia la quarantena per andare dal padre malato. Denunciata",https://www.blitzquotidiano.it/cronaca-italia/coronavirus-infermiera-positiva-quarantena-denunciata-3164289/,www.blitzquotidiano.it
 Arma dei Carabinieri,"

Nel pomeriggio di giovedi due incendi boschivi in Lunigiana hanno causato allarme ed apprensione. Il primo incendio si è sviluppato poco dopo mezzogiorno a Montefiore nel comune di Casola in Lunigiana, partito da un oliveto dove un pensionato era... Articolo completo »   Commenti »
 Toscana Massa Incendi Carabinieri

",2020-03-20,"['Toscana', 'Massa', 'Incendi', 'Carabinieri']",Massa (MS) - Incendi boschivi: forestali denunciano due persone in Toscana,http://www.carabinieri.it/cittadino/informazioni/comunicati-stampa/incendi-boschivi-forestali-denunciano-due-persone-in-toscana,www.carabinieri.it
 Il Giornale,"



Le persone con il gruppo sanguigno A potrebbero essere leggermente più vulnerabili al coronavirus. È quanto emerge da uno studio, effettuato dai ricercatori cinesi della Southern University of Science and Technology di Shenzhen.L'indagine,... Articolo completo »   Commenti »
 Ricerca Medica Coronavirus Inchieste-investigazioni-indagini

",2020-03-20,"['Ricerca Medica', 'Coronavirus', 'Inchieste-investigazioni-indagini']","Uno studio cinese rivela: ""Alcuni gruppi sanguigni sono più a rischio virus""",https://www.ilgiornale.it/news/cronache/studio-cinese-rivela-alcuni-gruppi-sanguigni-sono-pi-rischio-1843777.html,www.ilgiornale.it
 La Gazzetta dello Sport,"

Stradine, tragedie e follie: romanzo di una leggenda, il GP di MonacoDal ""tuffo"" di Ascari al rogo di Bandini, dal capolavoro di Senna ai trionfi di Schumi e Hamilton. Settant'anni di emozioni per la gara più pazza della Formula 1 Articolo completo »   Commenti »
 Gran Premio Di Monaco (Montecarlo) Incendi Michael Schumacher Lewis Hamilton

",2020-03-20,"['Gran Premio Di Monaco (Montecarlo)', 'Incendi', 'Michael Schumacher', 'Lewis Hamilton']","Stradine, tragedie e follie: romanzo di una leggenda, il GP di Monaco",https://www.gazzetta.it/Formula-1/20-03-2020/gp-monaco-corsa-romanzo-3601853716921.shtml,www.gazzetta.it
 Corriere dello Sport,"

Incredibile episodio avvenuto a Firenze: l'uomo aveva scritto la clamorosa motivazione nell'autocertificazione. Fermato dai carabinieri in auto parcheggiato vicino lo stadio Artemio Franchi ha giustificato così l'infrazione delle misure anti-contagio Articolo completo »   Commenti »
 Droga Toscana Firenze Carabinieri

",2020-03-20,"['Droga', 'Toscana', 'Firenze', 'Carabinieri']","Coronavirus, denunciato automobilista in doppia fila: ""Cercavo la droga""",https://www.corrieredellosport.it/news/motori/news-motori/2020/03/20-68040276/coronavirus_fermato_automobilista_a_firenze_cercavo_la_droga_/,www.corrieredellosport.it
 Tuttosport,"



Poliziotti sbigottiti e modulo insensato: l'episodio da non credere è avvenuto a Firenze quando un fiorentino di 33 anni è stato fermato mentre era parcheggiato in doppia fila Articolo completo »   Commenti »
 Toscana Firenze

",2020-03-20,"['Toscana', 'Firenze']","COVID-19, automobilista denunciato ma con l'autocertificazione: ""Cercavo la droga""",https://www.tuttosport.com/news/motori/news-motori/2020/03/20-68040685/coronavirus_denunciato_automobilista_a_firenze_cercavo_la_droga_/,www.tuttosport.com
 Il Giornale,"



L'obiettivo è quello di far capire che la polizia ""sta in concreto eseguendo controlli mirati"". Non per geneare paura ingiustificata, certo. Ma per ""ingenerare timore e rispetto"", quello ""certamente sì"".Se doveva servire qualcosa per capire che la... Articolo completo »   Commenti »
 Polizia

",2020-03-20,['Polizia'],"""Va generato timore e rispetto"". Stretta ai controlli anti-coronavirus",https://www.ilgiornale.it/news/roma/va-generato-timore-e-rispetto-stretta-ai-controlli-anti-1843849.html,www.ilgiornale.it
 Reset Italia,"

Gli agenti della polizia di Firenze, in piena emergenza coronavirus, hanno fermato in strada e denunciato un 33enne che sull'autocertificazione aveva indicato la ricerca di droga come motivo del proprio spostamento. L'uomo è stato subito denunciato... Articolo completo »   Commenti »
 Droga Polizia Toscana Firenze

",2020-03-20,"['Droga', 'Polizia', 'Toscana', 'Firenze']","Coronavirus, denunciato 33enne: fuori casa per cercare droga",http://feedproxy.google.com/~r/reset/~3/x7O8osPZhP0/,feedproxy.google.com
 La Gazzetta del Mezzogiorno,"



FIRENZE, 20 MAR - E' uscito di casa con tanto di regolare autocertificazione firmata come previsto dal decreto sull'emergenza coronavirus nella quale, però, spiegava di essere in giro per acquistare droga, evidentemente un motivo non contemplato tra... Articolo completo »   Commenti »
 Toscana Firenze Decreti

",2020-03-20,"['Toscana', 'Firenze', 'Decreti']","Covid:certifica 'cerco droga',denunciato",https://www.lagazzettadelmezzogiorno.it/news/italia/1213441/covid-certifica-cerco-droga-denunciato.html,www.lagazzettadelmezzogiorno.it
 Toscana News,"

""Vi chiedo di rispettare le regole e di stare a casa. Ve lo chiedo per chi sta male, per chi soffre, per chi sta sommando nuovi sacrifici a sacrifici pregressi, per chi muore a causa di questo virus e per i familiari che restano""
Migliorano le... Articolo completo »   Commenti »
 Toscana Lucca

",2020-03-20,"['Toscana', 'Lucca']",LUCCA  Il sindaco Tambellini migliora e scrive ai suoi concittadini: chiedo di rispettare le...,http://feedproxy.google.com/~r/ToscanaNews/~3/Z1fqoL43YSA/,feedproxy.google.com
 Il Giornale,"

Il coronavirus non risparmia nessuno, neanche i miltari della Guardia Civile spagnola. Nella giornata di venerdì 20 marzo, un altro militare, dopo quello deceduto 24 ore fa, è morto per aver contratto il Covid-19. Si tratta di Francesco Javier... Articolo completo »   Commenti »


",2020-03-20,[],"Coronavirus, in Spagna muore un militare di 38 anni: non aveva altre patologie",https://www.ilgiornale.it/news/mondo/coronavirus-spagna-muore-militare-38-anni-1843941.html,www.ilgiornale.it
 Sputnik Italia,"

Il fatto è accaduto a Firenze: il 33enne, uscito di casa, aveva compilato l'autocertificazione con tanto di firma per essere in regola con le misure di contenimento del contagio da Coronavirus. Tuttavia, una volta fermato, la motivazione che era... Articolo completo »   Commenti »
 Toscana Firenze

",2020-03-20,"['Toscana', 'Firenze']","Coronavirus, Firenze: scrive nel motivo dell'uscita ""cerco droga"", denunciato 33enne",https://it.sputniknews.com/italia/202003208886631-coronavirus-firenze-scrive-nel-motivo-delluscita-cerco-droga-denunciato-33enne/,it.sputniknews.com
 Il Giornale,"

Bergamo sta attraversando il momento più triste della sua storia. Il corteo dei camion militari carichi di bare è una scena che buca gli occhi e graffia l'anima. Centinaia di morti. Una strage. E un colpevole. Il coronavirus.Qui pure i preti pagano... Articolo completo »   Commenti »
 Lombardia Bergamo

",2020-03-21,"['Lombardia', 'Bergamo']","Il vescovo a medici e infermieri: ""Benedite voi i malati moribondi""",https://www.ilgiornale.it/news/politica/vescovo-medici-e-infermieri-benedite-voi-i-malati-moribondi-1843963.html,www.ilgiornale.it
 La Gazzetta dello Sport,"

In Italia superati i 4.000 morti. Preoccupa Milano, ancora zero contagi in CinaEmergenza coronavirus, la cronaca in tempo reale dall'Italia e dal mondo Articolo completo »   Commenti »
 Lombardia Milano

",2020-03-21,"['Lombardia', 'Milano']","In Italia superati i 4.000 morti. Preoccupa Milano, ancora zero contagi in Cina",https://www.gazzetta.it/Cronaca/21-03-2020/coronavirus-ultime-notizie-italia-mondo-oggi-sabato-21-marzo-diretta-3601875487184.shtml,www.gazzetta.it
 Il Giornale,"



Nuova invettiva del presidente Vincenzo De Luca per contenere la diffusione del coronavirus in Campania. Il governatore, nel corso della sua consueta diretta Facebook, invita i suoi concittadini a essere rigorosi perché ""più facciamo gli imbecilli,... Articolo completo »   Commenti »
 Carabinieri Campania Facebook

",2020-03-21,"['Carabinieri', 'Campania', 'Facebook']","De Luca:""Feste di laurea? Mando i carabinieri col lanciafiamme""",https://www.ilgiornale.it/news/politica/de-lucafeste-laurea-mando-i-carabinieri-col-lanciafiamme-1844119.html,www.ilgiornale.it
 Arma dei Carabinieri,"

I Carabinieri della Compagnia di Pisa, nell'ambito del consueto servizio di pattugliamento della città, volto a garantire la pubblica incolumità, assicurare il quieto vivere e contrastare la commissione di reati, specificatamente quelli contro il... Articolo completo »   Commenti »
 Toscana Pisa Arresti Carabinieri

",2020-03-21,"['Toscana', 'Pisa', 'Arresti', 'Carabinieri']",Pisa - Reati contro il patrimonio. Arrestato per furto aggravato.,http://www.carabinieri.it/cittadino/informazioni/comunicati-stampa/reati-contro-il-patrimonio.-arrestato-per-furto-aggravato,www.carabinieri.it
 Il Giornale,"

Completamente ubriaco ed in giro per le vie di Copparo (Ferrara) nonostante tutte le limitazioni previste per chi vive nel nostro Paese a causa dell'emergenza Coronavirus, ha aggredito e mandato in ospedale uno dei carabinieri intervenuti,... Articolo completo »   Commenti »
 Carabinieri Copparo Ferrara

",2020-03-21,"['Carabinieri', 'Copparo', 'Ferrara']",Moldavo ubriaco massacra un carabiniere ma torna subito libero,https://www.ilgiornale.it/news/cronache/copparo-straniero-ubriaco-piazza-pesta-e-ferisce-carabiniere-1844241.html,www.ilgiornale.it
 Il Giornale,"

Momenti di ordinaria follia. ""Ho il Coronavirus"", urla ai carabinieri che l'avevano fermata, insieme al fidanzato, perchè trovati a passeggiare nel parco senza giustificato motivo. Ma il peggio deve ancora arrivare: in preda ad un insensato raptus,... Articolo completo »   Commenti »
 Carabinieri Arresti

",2020-03-21,"['Carabinieri', 'Arresti']","""Ho il Coronavirus"", urla e sputa contro i carabinieri, arrestata",https://www.ilgiornale.it/news/cronache/ho-coronavirus-urla-e-sputi-contro-i-carabinieri-arrestata-1844265.html,www.ilgiornale.it
 Il Giornale,"

In Germania commette il triplice omicidio, al culmine di una furiosa lite esplosa per motivi di vicinato. Poi, la folle corsa verso la libertà: prima in Francia e poi in Italia, dove la sua fuga si interromperà a una settantina di chilometri dal... Articolo completo »   Commenti »
 Omicidi

",2020-03-21,['Omicidi'],Bloccata in Italia la fuga del bosniaco pluriomicida,https://www.ilgiornale.it/news/cronache/bloccata-italia-fuga-bosniaco-pluriomicida-1844289.html,www.ilgiornale.it
 Toscana News,"



Dall'inizio delle misure restrittive per la prevenzione del coronavirus a oggi, la Polizia Municipale ha controllato oltre 850 persone, una media di 100 persone al giorno. Di queste, 20 sono state denunciate.
Molte delle autocertificazioni però sono... Articolo completo »   Commenti »
 Toscana Livorno Polizia

",2020-03-21,"['Toscana', 'Livorno', 'Polizia']",LIVORNO  Controlli della Polizia Municipale su oltre 850 persone e 600 esercizi commerciali,http://feedproxy.google.com/~r/ToscanaNews/~3/0dsB3i7NInw/,feedproxy.google.com
 InterNapoli,"

Una 87enne è stata scippata della borsa ieri pomeriggio a Firenze, in via di Novoli. Secondo quanto appreso, l'anziana avrebbe raccontato alla polizia di essere stata sorpresa alle spalle dal malvivente e di non saperne descrivere il volto poiché... Articolo completo »   Commenti »
 Borsa e Mercati Toscana Firenze Novoli Polizia

",2020-03-21,"['Borsa e Mercati', 'Toscana', 'Firenze', 'Novoli', 'Polizia']","Vergogna in Italia, usa una mascherina per lemergenza coronavirus e scippa unanziana",https://internapoli.it/scippo-anziana/,internapoli.it
 Il Giornale,"



Un sovrintendente di polizia della scorta del premier Giuseppe Conte è risultato positivo al test del coronavirus ed è stato ricoverato al policlinico Tor Vergata di Roma. A quanto apprende l'agenzia Adnkronos, dopo l'accertamento della positività... Articolo completo »   Commenti »
 Polizia Policlinico Tor Vergata Lazio Roma

",2020-03-21,"['Polizia', 'Policlinico Tor Vergata', 'Lazio', 'Roma']",Positivo al coronavirus un agente della scorta di Conte,https://www.ilgiornale.it/news/politica/positivo-coronavirus-agente-scorta-conte-1844337.html,www.ilgiornale.it
 Il Giornale,"

L'odiosa (e vergognosa) formula con cui vengono commentati i dati relativi ai defunti Coronavirus è sempre la stessa: ""Muoiono solamente gli anziani e chi era già gravemente malato"". Come se fosse superficiale anticipare il proprio decesso. Al di là... Articolo completo »   Commenti »
 Coronavirus

",2020-03-22,['Coronavirus'],"""Muore chi è gravemente malato"". Ma molti sono solo ipertesi",https://www.ilgiornale.it/news/cronache/muore-solo-chi-gravemente-malato-molti-defunti-erano-solo-1844414.html,www.ilgiornale.it
 La Gazzetta dello Sport,"



Enduro in montagna nonostante il divieto: 6 denunciati Multati i sei motociclisti che praticavano l'enduro a ridosso del parco nazionale d'Abruzzo in piena emergenza Covid-19 Articolo completo »   Commenti »
 Abruzzo

",2020-03-22,['Abruzzo'],Enduro in montagna nonostante il divieto: 6 denunciati,https://www.gazzetta.it/motori/la-mia-moto/21-03-2020/enduro-montagna-nonostante-divieto-6-denunciati-3601892437555.shtml,www.gazzetta.it
 Il Giornale,"

Poteva essere l'unico sorriso di una primavera così angosciante da spaventare anche le rondini. Ma il destino ha voluto mettere anche qui il suo fetido zampino. E la festa di Mattia, il paziente numero uno del coronavirus, è stata rovinata nel modo... Articolo completo »   Commenti »
 Coronavirus Omicidi

",2020-03-22,"['Coronavirus', 'Omicidi']",Il dramma del Paziente 1. Sta per essere dimesso ma il virus uccide il padre,https://www.ilgiornale.it/news/cronache/dramma-paziente-1-sta-essere-dimesso-virus-uccide-padre-1844401.html,www.ilgiornale.it
 Il Giornale,"

Sono gli angeli dell'inferno di Nembro. Un inferno di 11mila anime all'entrata della Val Seriana dove il contagio sta facendo strage. Qui Covid-19 ha già ucciso 120 persone. Qui 150 malati relegati in casa combattono una solitaria battaglia contro... Articolo completo »   Commenti »
 Nembro Omicidi

",2020-03-22,"['Nembro', 'Omicidi']",Angeli nell'inferno di Nembro. L'aiuto arriva casa per casa,https://www.ilgiornale.it/news/cronache/angeli-nellinferno-nembro-laiuto-arriva-casa-casa-1844408.html,www.ilgiornale.it
 La Gazzetta dello Sport,"

Paolo Rossi. Hanno ammazzato Pablo, Pablo è vivoNella quarta puntata del romanzo sul Calcioscommesse ricostruiamo la vicenda di Paolo Rossi, la vittima più illustre dello scandalo del 1980 Articolo completo »   Commenti »
 Omicidi

",2020-03-22,['Omicidi'],"Paolo Rossi. Hanno ammazzato Pablo, Pablo è vivo",https://www.gazzetta.it/Calcio/Serie-A/21-03-2020/storia-calcioscommesse-quarta-puntata-paolo-rossi-3601882979379.shtml,www.gazzetta.it
 La Gazzetta dello Sport,"



Enduro in montagna nonostante il divieto: 6 denunciati Multati i sei motociclisti che praticavano l'enduro a ridosso del parco nazionale d'Abruzzo in piena emergenza Covid-19 Articolo completo »   Commenti »
 Abruzzo

",2020-03-22,['Abruzzo'],Enduro in montagna nonostante il divieto: 6 denunciati,https://www.gazzetta.it/motori/la-mia-moto/21-03-2020/enduro-montagna-nonostante-divieto-6-denunciati-3601892437555.shtml,www.gazzetta.it
 Il Giornale,"

Periferia sud di Roma. Un drammatico omicidio si è consumato a colpi di coltello in via James Joyce al quartiere Laurentino. Un giovane di vent'anni, affetto da problemi psichici, ha ucciso la madre accoltellandola numerose volte al collo... Articolo completo »   Commenti »
 Omicidi Lazio Roma

",2020-03-22,"['Omicidi', 'Lazio', 'Roma']",Ventenne uccide la madre e la decapita con un coltello,https://www.ilgiornale.it/news/roma/ventenne-uccide-madre-e-decapita-coltello-1844442.html,www.ilgiornale.it
 Il Giornale,"

Morire per il Covid-19 significa spesso non poter salutare la propria famiglia. Papa Francesco lo ha ricordato nella mattinata di oggi quando, durante la Messa celebrata presso Santa Marta, dove l'ex arcivescovo di Buenos Aires ha scelto di... Articolo completo »   Commenti »
 Papa

",2020-03-22,['Papa'],"Covid-19, il Papa: ""Prego per chi muore solo e per le famiglie""",https://www.ilgiornale.it/news/cronache/covid-19-papa-prego-chi-muore-solo-e-famiglie-1844450.html,www.ilgiornale.it
 Telegranducato di Toscana,"



FIRENZE- Arrivano i rinforzi in assegnazione straordinaria di Carabinieri in Toscana per intensificare i controlli connessi con l'emergenza coronavirus. I rinforzi che saranno di supporto sono composti da 5 ufficiali provenienti dalla scuola... Articolo completo »   Commenti »
 Carabinieri Toscana Firenze Scuola

",2020-03-22,"['Carabinieri', 'Toscana', 'Firenze', 'Scuola']",Rinforzi dalla Legione Carabinieri Toscana,https://www.telegranducato.it/2020/03/22/rinforzi-dalla-legione-carabinieri-toscana/,www.telegranducato.it
 Il Giornale,"



Non se l'aspettava la sua chiamata l'operatore 23 del centralino della Questura di Viterbo. Stavolta non è una segnalazione come tante. Al telefono non c'è un cittadino che annuncia le sue generalità per denunciare l'ennesimo reato ma Noemi. ""Sono... Articolo completo »   Commenti »
 Lavoro Lazio Viterbo

",2020-03-22,"['Lavoro', 'Lazio', 'Viterbo']","La bimba telefona ai poliziotti: ""Grazie per il vostro lavoro, vi voglio bene""",https://www.ilgiornale.it/news/cronache/bimba-telefona-ai-poliziotti-grazie-vostro-lavoro-vi-voglio-1844501.html,www.ilgiornale.it
 Il Giornale,"

L'emergenza Coronavirus è arrivata anche all'interno delle carceri: giorni fa vi abbiamo raccontato delle rivolte scoppiate a causa delle misure intraprese per limitare la diffusione del contagio. Nello specifico le azione violente sono iniziate in... Articolo completo »   Commenti »
 Carceri

",2020-03-22,['Carceri'],"La lettera choc di un detenuto: ""Voglio tornare a casa, lo Stato è criminale""",https://www.ilgiornale.it/news/cronache/lettera-choc-detenuto-voglio-tornare-casa-stato-criminale-1844524.html,www.ilgiornale.it
 Telegranducato di Toscana,"

FIRENZE - Maltempo sulla regione in arrivo con Codice Giallo per vento fino alle 18 di lunedi 23 marzo emesso dalla Sala Operativa Unificata della Protezione Civile della Regione. Il Codice è stato attivato a seguito del graduale calo dell'alta... Articolo completo »   Commenti »
 Toscana Firenze Maltempo Protezione Civile

",2020-03-22,"['Toscana', 'Firenze', 'Maltempo', 'Protezione Civile']",Codice Giallo per vento sulla Toscana,https://www.telegranducato.it/2020/03/22/codice-giallo-per-vento-sulla-toscana/,www.telegranducato.it
 Toscana News,"



Due incendi in corso in Toscana, a Bagni di Lucca (Lu) - in località Crasciana - ed a Casola in Lunigiana (Ms) - in località Luscignano. 
Le segnalazioni sono iniziate ad arrivare alla SOUP, Sala Operativa Unificata della protezione civile... Articolo completo »   Commenti »
 Incendi Toscana Lucca Protezione Civile

",2020-03-22,"['Incendi', 'Toscana', 'Lucca', 'Protezione Civile']","In corso due incendi, a Bagni di Lucca e Casola in Lunigiana",http://feedproxy.google.com/~r/ToscanaNews/~3/5_VD_d5T0R4/,feedproxy.google.com
 Il Giornale,"



Neanche in questi difficili tempi segnati dall'emergenza coronavirus si placa la follia di chi odia le forze dell'ordine. Nuove vergognose scritte contro la polizia, infatti, sono compare su mura di edifici di Imola.""La vera pandemia è la Polizia"",... Articolo completo »   Commenti »
 Polizia Emilia-Romagna Imola

",2020-03-22,"['Polizia', 'Emilia-Romagna', 'Imola']","Coronavirus, nuove vergognose scritte contro la polizia",https://www.ilgiornale.it/news/cronache/coronavirus-nuove-vergognose-scritte-contro-polizia-1844616.html,www.ilgiornale.it
 Il Giornale,"

E' notizia degli ultimi minuti che Harvey Weinstein è risultato positivo al coronavirus. il produttore condannato per crimini sessuali, che giovedì scorso ha compiuto 68 anni, è stato isolato presso il carcere Wende Correctional Facility vicino a... Articolo completo »   Commenti »
 Carceri

",2020-03-22,['Carceri'],Harvey Weinstein positivo al coronavirus: messo in isolamento nel carcere di Buffalo,https://www.ilgiornale.it/news/cronache/harvey-weinstein-positivo-coronavirus-messo-isolamento-nel-1844636.html,www.ilgiornale.it
 Blitz,"

FIRENZE - Un uomo a Firenze è stato denunciato per aver soffiato a distanza ravvicinata in faccia ad un agente della polizia municipale che lo aveva fermato mentre andava in auto a fare la spesa insieme alla moglie durante un controllo anti... Articolo completo »   Commenti »
 Toscana Firenze Polizia

",2020-03-23,"['Toscana', 'Firenze', 'Polizia']","Coronavirus, a Firenze uomo fermato soffia in faccia ad un agente: denunciato",https://www.blitzquotidiano.it/cronaca-italia/coronavirus-firenze-denunciato-soffia-3165028/,www.blitzquotidiano.it
 Il Giornale,"

""Gino puoi darci una mano? Gli ambulatori sono sguarniti perché tanti di noi sono andati in ospedale a dare una mano ai colleghi in prima linea o perché si sono ammalati. Ma i pazienti hanno bisogno di qualcuno che li ascolti. Puoi farlo tu?"". E il... Articolo completo »   Commenti »


",2020-03-23,[],"Coronavirus, fratello medico morto per Covid:""Aveva solo una mascherina""",https://www.ilgiornale.it/news/cronache/coronavirus-fratello-medico-morto-covidaveva-solo-mascherina-1844880.html,www.ilgiornale.it
 Il Giornale,"



Una cittadina straniera regolarmente residente a Portomaggiore, un comune in provincia di Ferrara, è finita in manette con le accuse di resistenza, minacce e oltraggio a pubblico ufficiale, oltre che per procurato allarme. Inoltre dovrà rispondere... Articolo completo »   Commenti »
 Ferrara Carabinieri Portomaggiore

",2020-03-23,"['Ferrara', 'Carabinieri', 'Portomaggiore']","Ferrara, pesta carabinieri poi urla: ""State attenti ho coronavirus""",https://www.ilgiornale.it/news/cronache/ferrara-pesta-carabinieri-poi-urla-state-attenti-ho-1844812.html,www.ilgiornale.it
